estimate,se,lower,upper,p,df,m,within_variance,between_variance,term,scale,ratio,ratio_lower,ratio_upper
-1.289054208164804,0.33865855348615137,-1.9528147593531577,-0.6252936569764501,0.00014105144238645793,405078.7482988885,2,0.11450941602286618,0.00012013321764417613,dependent:intercept,relative_probability_ratio,0.27553125510560306,0.1418741673938693,0.5351042683430014
0.37145860227998384,0.06610811823482761,0.24188907050655398,0.5010281340534137,1.921151662167993e-08,165524332.72979695,2,0.0043699436097525985,2.2645786489906844e-07,dependent:wmh_ml,relative_probability_ratio,1.449847824464743,1.2736528993085847,1.6504172488801871
-0.564510173193261,0.07720770344640249,-0.7158344912908153,-0.4131858550957067,2.6402250961835085e-13,13510721383.466776,2,0.005960978187454826,3.4189341869408833e-08,dependent:gm119_ml,relative_probability_ratio,0.5686386129878489,0.4887840555228852,0.6615393209478478
-0.1028646997023648,0.1549257435100585,-0.4065135783939276,0.20078417898919804,0.5067150742922867,324166031.76077145,2,0.024000652900003805,8.88734760421775e-07,dependent:age,relative_probability_ratio,0.9022490397871508,0.6659680527781078,1.222360932181334
-0.06872284533298526,0.17028587056519268,-0.40247703285266967,0.2650313421866991,0.686526462928897,28577275.219441336,2,0.0289918533751979,3.6162259651026353e-06,dependent:age_rcs,relative_probability_ratio,0.9335853917733558,0.6686616960014908,1.303471828795569
-0.09199733879450019,0.12481232567666305,-0.33662500195061706,0.15263032436161672,0.46107043765155203,93299807194.90366,2,0.015578065640300457,3.400034462911833e-08,dependent:sex_2,relative_probability_ratio,0.9121075768475606,0.714176604527589,1.164894266304113
-0.1276476042397413,0.18336242662940705,-0.48703136143144216,0.23173615295195954,0.48633540741677733,89132795.496372,2,0.03361821825377445,2.3741637668176504e-06,dependent:smoking_2,relative_probability_ratio,0.8801634903828373,0.6144477626810767,1.2607870300033839
0.1986539674251278,0.17578204916805265,-0.14587251810830215,0.5431804529585578,0.2584276814614554,11780472819.374771,2,0.03089904412268745,1.8979135481895102e-07,dependent:smoking_3,relative_probability_ratio,1.2197598162353795,0.8642678746656552,1.7214732294407362
0.2785728002117924,0.17735710641227612,-0.06904074283984574,0.6261863432634306,0.11625498032569692,202148297.02744538,2,0.03145333080259737,1.474928225372552e-06,dependent:smoking_4,relative_probability_ratio,1.321242788649708,0.9332886544733926,1.8704636536526384
0.11125223125308967,0.18310899857314109,-0.2476348283831137,0.47013929088929307,0.5434701831908394,25273042.49468791,2,0.033522235899396506,4.4463060413882734e-06,dependent:drinking_2,relative_probability_ratio,1.1176767843196689,0.7806449606172284,1.6002170733536232
0.12633405888954655,0.17683661764236674,-0.22025938905291068,0.4729275068320038,0.47497297139519795,9077130.607444227,2,0.03126080999038865,6.919565869311525e-06,dependent:drinking_3,relative_probability_ratio,1.1346611486219453,0.8023106603670058,1.6046850500567242
0.24605499022093802,0.17523933810580222,-0.09740780120954007,0.5895177816514161,0.1602866345756835,6071651975.555771,2,0.030708431516730222,2.6273535296013234e-07,dependent:drinking_4,relative_probability_ratio,1.278969902445528,0.9071859791500998,1.8031187087944134
0.09311295326165352,0.1252640064180344,-0.15240425882685915,0.33863016535016616,0.45728220309190887,69578.26294586356,2,0.015631585161708865,3.9657428125666486e-05,dependent:hypertension_2,relative_probability_ratio,1.0975857041518335,0.8586410973271733,1.4030243622259837
-0.06224578687753066,0.12515884802289243,-0.30755262157417707,0.18306104781911575,0.6189533345483793,1318108664.3287725,2,0.01566430577149505,2.8764461495643917e-07,dependent:diabetes_2,relative_probability_ratio,0.9396519042984957,0.7352441768238372,1.2008877174192718
